ward_code,ward_name,district_name,province_name
"00646","Xã Thanh Liệt","Huyện Thanh Trì","Thành phố Hà Nội"
"00643","Xã Tân Triều","Huyện Thanh Trì","Thành phố Hà Nội"
"07909","Phường Thanh Miếu","Thành phố Việt Trì","Tỉnh Phú Thọ"
"07906","Phường Thọ Sơn","Thành phố Việt Trì","Tỉnh Phú Thọ"
"07903","Phường Tiên Cát","Thành phố Việt Trì","Tỉnh Phú Thọ"
"07912","Phường Bạch Hạc","Thành phố Việt Trì","Tỉnh Phú Thọ"
"07936","Xã Sông Lô","Thành phố Việt Trì","Tỉnh Phú Thọ"
"19969","Phường Thủy Dương","Thị xã Hương Thủy","Thành phố Huế"
"19972","Phường Thủy Phương","Thị xã Hương Thủy","Thành phố Huế"
"19966","Xã Thủy Thanh","Thị xã Hương Thủy","Thành phố Huế"
"00355","Phường Thanh Xuân Trung","Quận Thanh Xuân","Thành phố Hà Nội"
"00343","Phường Nhân Chính","Quận Thanh Xuân","Thành phố Hà Nội"
"00367","Phường Thanh Xuân Bắc","Quận Thanh Xuân","Thành phố Hà Nội"
"25633","Phường Hiệp Tân","Thị xã Hòa Thành","Tỉnh Tây Ninh"
"25618","Xã Thanh Điền","Huyện Châu Thành","Tỉnh Tây Ninh"
"11557","Phường Thiên Hương","Thành phố Thuỷ Nguyên","Thành phố Hải Phòng"
"11569","Phường Hoàng Lâm","Thành phố Thuỷ Nguyên","Thành phố Hải Phòng"
"11521","Phường Lê Hồng Phong","Thành phố Thuỷ Nguyên","Thành phố Hải Phòng"
"13723","Xã Mỹ Tân","Thành phố Nam Định","Tỉnh Nam Định"
"13720","Xã Mỹ Trung","Thành phố Nam Định","Tỉnh Nam Định"
"13684","Phường Lộc Hạ","Thành phố Nam Định","Tỉnh Nam Định"
"19900","Phường Thuận An","Quận Thuận Hóa","Thành phố Huế"
"19915","Xã Phú Hải","Huyện Phú Vang","Thành phố Huế"
"19903","Xã Phú Thuận","Huyện Phú Vang","Thành phố Huế"
"25978","Phường Hưng Định","Thành phố Thuận An","Tỉnh Bình Dương"
"25963","Phường An Thạnh","Thành phố Thuận An","Tỉnh Bình Dương"
"25981","Xã An Sơn","Thành phố Thuận An","Tỉnh Bình Dương"
"25972","Phường Thuận Giao","Thành phố Thuận An","Tỉnh Bình Dương"
"25969","Phường Bình Chuẩn","Thành phố Thuận An","Tỉnh Bình Dương"
"19786","Phường Phú Hội","Quận Thuận Hóa","Thành phố Huế"
"19789","Phường Phú Nhuận","Quận Thuận Hóa","Thành phố Huế"
"19780","Phường Phường Đúc","Quận Thuận Hóa","Thành phố Huế"
"19783","Phường Vĩnh Ninh","Quận Thuận Hóa","Thành phố Huế"
"19798","Phường Phước Vĩnh","Quận Thuận Hóa","Thành phố Huế"
"19795","Phường Trường An","Quận Thuận Hóa","Thành phố Huế"
"31219","Phường Trung Kiên","Quận Thốt Nốt","Thành phố Cần Thơ"
"31228","Phường Thuận Hưng","Quận Thốt Nốt","Thành phố Cần Thơ"
"09400","Phường Hồ","Thị xã Thuận Thành","Tỉnh Bắc Ninh"
"09412","Phường Song Hồ","Thị xã Thuận Thành","Tỉnh Bắc Ninh"
"09424","Phường Gia Đông","Thị xã Thuận Thành","Tỉnh Bắc Ninh"
"09406","Xã Đại Đồng Thành","Thị xã Thuận Thành","Tỉnh Bắc Ninh"
"13699","Phường Mỹ Xá","Thành phố Nam Định","Tỉnh Nam Định"
"13756","Xã Đại An","Huyện Vụ Bản","Tỉnh Nam Định"
"24130","Phường Thành Nhất","Thành phố Buôn Ma Thuột","Tỉnh Đắk Lắk"
"24154","Phường Khánh Xuân","Thành phố Buôn Ma Thuột","Tỉnh Đắk Lắk"
"18077","Phường Bắc Hà","Thành phố Hà Tĩnh","Tỉnh Hà Tĩnh"
"18091","Phường Thạch Quý","Thành phố Hà Tĩnh","Tỉnh Hà Tĩnh"
"18079","Phường Tân Giang","Thành phố Hà Tĩnh","Tỉnh Hà Tĩnh"
"18109","Phường Thạch Hưng","Thành phố Hà Tĩnh","Tỉnh Hà Tĩnh"
"18073","Phường Nam Hà","Thành phố Hà Tĩnh","Tỉnh Hà Tĩnh"
"18094","Phường Trần Phú","Thành phố Hà Tĩnh","Tỉnh Hà Tĩnh"
"18085","Phường Hà Huy Tập","Thành phố Hà Tĩnh","Tỉnh Hà Tĩnh"
"18097","Phường Văn Yên","Thành phố Hà Tĩnh","Tỉnh Hà Tĩnh"
"18082","Phường Đại Nài","Thành phố Hà Tĩnh","Tỉnh Hà Tĩnh"
"16678","Phường Cửa Nam","Thành phố Vinh","Tỉnh Nghệ An"
"16663","Phường Đông Vĩnh","Thành phố Vinh","Tỉnh Nghệ An"
"16672","Phường Hưng Bình","Thành phố Vinh","Tỉnh Nghệ An"
"18013","Xã Hưng Chính","Thành phố Vinh","Tỉnh Nghệ An"
"16669","Phường Lê Lợi","Thành phố Vinh","Tỉnh Nghệ An"
"16681","Phường Quang Trung","Thành phố Vinh","Tỉnh Nghệ An"
"10507","Phường Cẩm Thượng","Thành phố Hải Dương","Tỉnh Hải Dương"
"10510","Phường Bình Hàn","Thành phố Hải Dương","Tỉnh Hải Dương"
"10519","Phường Nguyễn Trãi","Thành phố Hải Dương","Tỉnh Hải Dương"
"10663","Xã An Thượng","Thành phố Hải Dương","Tỉnh Hải Dương"
"12433","Phường Lê Hồng Phong","Thành phố Thái Bình","Tỉnh Thái Bình"
"12436","Phường Bồ Xuyên","Thành phố Thái Bình","Tỉnh Thái Bình"
"12451","Phường Tiền Phong","Thành phố Thái Bình","Tỉnh Thái Bình"
"13225","Xã Tân Bình","Thành phố Thái Bình","Tỉnh Thái Bình"
"13207","Xã Phúc Thành","Huyện Vũ Thư","Tỉnh Thái Bình"
"13216","Xã Tân Hòa","Huyện Vũ Thư","Tỉnh Thái Bình"
"13210","Xã Tân Phong","Huyện Vũ Thư","Tỉnh Thái Bình"
"16939","Phường Hoà Hiếu","Thị xã Thái Hoà","Tỉnh Nghệ An"
"17003","Phường Long Sơn","Thị xã Thái Hoà","Tỉnh Nghệ An"
"16993","Phường Quang Phong","Thị xã Thái Hoà","Tỉnh Nghệ An"
"29978","Phường An Lạc","Thành phố Hồng Ngự","Tỉnh Đồng Tháp"
"29962","Xã Thường Thới Hậu A","Huyện Hồng Ngự","Tỉnh Đồng Tháp"
"29977","Xã Thường Lạc","Huyện Hồng Ngự","Tỉnh Đồng Tháp"
"00595","Phường Thượng Cát","Quận Bắc Từ Liêm","Thành phố Hà Nội"
"00598","Phường Liên Mạc","Quận Bắc Từ Liêm","Thành phố Hà Nội"
"12124","Phường Bạch Sam","Thị xã Mỹ Hào","Tỉnh Hưng Yên"
"12127","Phường Minh Đức","Thị xã Mỹ Hào","Tỉnh Hưng Yên"
"12112","Xã Dương Quang","Thị xã Mỹ Hào","Tỉnh Hưng Yên"
"12115","Xã Hòa Phong","Thị xã Mỹ Hào","Tỉnh Hưng Yên"
"11002","Phường Thạch Khôi","Thành phố Hải Dương","Tỉnh Hải Dương"
"11017","Xã Gia Xuyên","Thành phố Hải Dương","Tỉnh Hải Dương"
"11005","Xã Liên Hồng","Thành phố Hải Dương","Tỉnh Hải Dương"
"26953","Phường 19","Quận Bình Thạnh","Thành phố Hồ Chí Minh"
"26956","Phường 22","Quận Bình Thạnh","Thành phố Hồ Chí Minh"
"26920","Phường 25","Quận Bình Thạnh","Thành phố Hồ Chí Minh"
"03984","Phường Cờ Đỏ","Thị xã Mộc Châu","Tỉnh Sơn La"
"03982","Phường Thảo Nguyên","Thị xã Mộc Châu","Tỉnh Sơn La"
"23584","Phường Yên Thế","Thành phố Pleiku","Tỉnh Gia Lai"
"23579","Phường Đống Đa","Thành phố Pleiku","Tỉnh Gia Lai"
"23578","Phường Thống Nhất","Thành phố Pleiku","Tỉnh Gia Lai"
"04819","Phường Dân Chủ","Thành phố Hòa Bình","Tỉnh Hoà Bình"
"04789","Phường Thái Bình","Thành phố Hòa Bình","Tỉnh Hoà Bình"
"04828","Phường Thống Nhất","Thành phố Hòa Bình","Tỉnh Hoà Bình"
"31212","Phường Thuận An","Quận Thốt Nốt","Thành phố Cần Thơ"
"31210","Phường Thới Thuận","Quận Thốt Nốt","Thành phố Cần Thơ"
"31207","Phường Thốt Nốt","Quận Thốt Nốt","Thành phố Cần Thơ"
"26773","Phường Thới An","Quận 12","Thành phố Hồ Chí Minh"
"26764","Phường Thạnh Xuân","Quận 12","Thành phố Hồ Chí Minh"
"31169","Phường Trà An","Quận Bình Thuỷ","Thành phố Cần Thơ"
"31174","Phường Thới An Đông","Quận Bình Thuỷ","Thành phố Cần Thơ"
"31171","Phường Trà Nóc","Quận Bình Thuỷ","Thành phố Cần Thơ"
"25846","Phường Thới Hòa","Thành phố Bến Cát","Tỉnh Bình Dương"
"31157","Phường Long Hưng","Quận Ô Môn","Thành phố Cần Thơ"
"31156","Phường Thới Long","Quận Ô Môn","Thành phố Cần Thơ"
"31227","Phường Tân Hưng","Quận Thốt Nốt","Thành phố Cần Thơ"
"28270","Phường 6","Thành phố Mỹ Tho","Tỉnh Tiền Giang"
"28591","Xã Thới Sơn","Thành phố Mỹ Tho","Tỉnh Tiền Giang"
"30511","Phường Nhơn Hưng","Thị xã Tịnh Biên","Tỉnh An Giang"
"30502","Phường Nhà Bàng","Thị xã Tịnh Biên","Tỉnh An Giang"
"30517","Phường Thới Sơn","Thị xã Tịnh Biên","Tỉnh An Giang"
"01267","Phường Sông Hiến","Thành phố Cao Bằng","Tỉnh Cao Bằng"
"01282","Phường Đề Thám","Thành phố Cao Bằng","Tỉnh Cao Bằng"
"01273","Phường Hợp Giang","Thành phố Cao Bằng","Tỉnh Cao Bằng"
"01705","Xã Hưng Đạo","Thành phố Cao Bằng","Tỉnh Cao Bằng"
"01696","Xã Hoàng Tung","Huyện Hoà An","Tỉnh Cao Bằng"
"25747","Phường Phú Cường","Thành phố Thủ Dầu Một","Tỉnh Bình Dương"
"25753","Phường Phú Thọ","Thành phố Thủ Dầu Một","Tỉnh Bình Dương"
"25756","Phường Chánh Nghĩa","Thành phố Thủ Dầu Một","Tỉnh Bình Dương"
"26824","Phường Bình Thọ","Thành phố Thủ Đức","Thành phố Hồ Chí Minh"
"26815","Phường Linh Chiểu","Thành phố Thủ Đức","Thành phố Hồ Chí Minh"
"26827","Phường Trường Thọ","Thành phố Thủ Đức","Thành phố Hồ Chí Minh"
"11578","Phường Dương Quan","Thành phố Thuỷ Nguyên","Thành phố Hải Phòng"
"11560","Phường Thuỷ Đường","Thành phố Thuỷ Nguyên","Thành phố Hải Phòng"
"11572","Phường Hoa Động","Thành phố Thuỷ Nguyên","Thành phố Hải Phòng"
"19807","Phường Thuỷ Biều","Quận Thuận Hóa","Thành phố Huế"
"19813","Phường Thuỷ Xuân","Quận Thuận Hóa","Thành phố Huế"
"19981","Phường Thủy Bằng","Quận Thuận Hóa","Thành phố Huế"
"13369","Xã Tiên Sơn","Thị xã Duy Tiên","Tỉnh Hà Nam"
"13354","Phường Tiên Nội","Thị xã Duy Tiên","Tỉnh Hà Nam"
"13363","Xã Tiên Ngoại","Thị xã Duy Tiên","Tỉnh Hà Nam"
"22954","Phường Đức Long","Thành phố Phan Thiết","Tỉnh Bình Thuận"
"22966","Xã Tiến Thành","Thành phố Phan Thiết","Tỉnh Bình Thuận"
"07708","Phường Nội Hoàng","Thành phố Bắc Giang","Tỉnh Bắc Giang"
"07711","Phường Tiền Phong","Thành phố Bắc Giang","Tỉnh Bắc Giang"
"07705","Phường Song Khê","Thành phố Bắc Giang","Tỉnh Bắc Giang"
"07696","Phường Đồng Sơn","Thành phố Bắc Giang","Tỉnh Bắc Giang"
"28276","Phường 10","Thành phố Mỹ Tho","Tỉnh Tiền Giang"
"28285","Xã Trung An","Thành phố Mỹ Tho","Tỉnh Tiền Giang"
"28567","Xã Phước Thạnh","Thành phố Mỹ Tho","Tỉnh Tiền Giang"
"26785","Phường Trung Mỹ Tây","Quận 12","Thành phố Hồ Chí Minh"
"26776","Phường Tân Chánh Hiệp","Quận 12","Thành phố Hồ Chí Minh"
"31217","Phường Thạnh Hoà","Quận Thốt Nốt","Thành phố Cần Thơ"
"31216","Phường Trung Nhứt","Quận Thốt Nốt","Thành phố Cần Thơ"
"31222","Xã Trung An","Huyện Cờ Đỏ","Thành phố Cần Thơ"
"14368","Phường Nam Sơn","Thành phố Tam Điệp","Tỉnh Ninh Bình"
"14365","Phường Trung Sơn","Thành phố Tam Điệp","Tỉnh Ninh Bình"
"14380","Xã Đông Sơn","Thành phố Tam Điệp","Tỉnh Ninh Bình"
"05899","Phường Trung Thành","Thành phố Phổ Yên","Tỉnh Thái Nguyên"
"05896","Phường Đông Cao","Thành phố Phổ Yên","Tỉnh Thái Nguyên"
"05902","Phường Tân Phú","Thành phố Phổ Yên","Tỉnh Thái Nguyên"
"05905","Phường Thuận Thành","Thành phố Phổ Yên","Tỉnh Thái Nguyên"
"04663","Xã Phù Nham","Thị xã Nghĩa Lộ","Tỉnh Yên Bái"
"04294","Xã Nghĩa Lợi","Thị xã Nghĩa Lộ","Tỉnh Yên Bái"
"04624","Xã Nghĩa Lộ","Thị xã Nghĩa Lộ","Tỉnh Yên Bái"
"04285","Phường Trung Tâm","Thị xã Nghĩa Lộ","Tỉnh Yên Bái"
"21442","Xã Phổ An","Thị xã Đức Phổ","Tỉnh Quảng Ngãi"
"21451","Phường Phổ Văn","Thị xã Đức Phổ","Tỉnh Quảng Ngãi"
"21454","Phường Phổ Quang","Thị xã Đức Phổ","Tỉnh Quảng Ngãi"
"21448","Xã Phổ Thuận","Thị xã Đức Phổ","Tỉnh Quảng Ngãi"
"12460","Phường Hoàng Diệu","Thành phố Thái Bình","Tỉnh Thái Bình"
"12817","Xã Đông Mỹ","Thành phố Thái Bình","Tỉnh Thái Bình"
"12457","Xã Đông Hòa","Thành phố Thái Bình","Tỉnh Thái Bình"
"12820","Xã Đông Thọ","Thành phố Thái Bình","Tỉnh Thái Bình"
"12811","Xã Đông Dương","Huyện Đông Hưng","Tỉnh Thái Bình"
"29239","Phường 1","Thành phố Trà Vinh","Tỉnh Trà Vinh"
"29242","Phường 3","Thành phố Trà Vinh","Tỉnh Trà Vinh"
"29260","Phường 9","Thành phố Trà Vinh","Tỉnh Trà Vinh"
"09427","Phường Thanh Khương","Thị xã Thuận Thành","Tỉnh Bắc Ninh"
"09421","Phường Trí Quả","Thị xã Thuận Thành","Tỉnh Bắc Ninh"
"09415","Xã Đình Tổ","Thị xã Thuận Thành","Tỉnh Bắc Ninh"
"16630","Phường Trúc Lâm","Thị xã Nghi Sơn","Tỉnh Thanh Hóa"
"16639","Xã Tùng Lâm","Thị xã Nghi Sơn","Tỉnh Thanh Hóa"
"16624","Xã Phú Lâm","Thị xã Nghi Sơn","Tỉnh Thanh Hóa"
"16603","Xã Phú Sơn","Thị xã Nghi Sơn","Tỉnh Thanh Hóa"
"21172","Phường Trương Quang Trọng","Thành phố Quảng Ngãi","Tỉnh Quảng Ngãi"
"21223","Xã Tịnh Ấn Tây","Thành phố Quảng Ngãi","Tỉnh Quảng Ngãi"
"21202","Xã Tịnh Ấn Đông","Thành phố Quảng Ngãi","Tỉnh Quảng Ngãi"
"21232","Xã Tịnh An","Thành phố Quảng Ngãi","Tỉnh Quảng Ngãi"
"29516","Phường 2","Thị xã Duyên Hải","Tỉnh Trà Vinh"
"29527","Xã Trường Long Hòa","Thị xã Duyên Hải","Tỉnh Trà Vinh"
"13657","Phường Trường Thi","Thành phố Nam Định","Tỉnh Nam Định"
"13777","Xã Thành Lợi","Huyện Vụ Bản","Tỉnh Nam Định"
"16693","Phường Bến Thủy","Thành phố Vinh","Tỉnh Nghệ An"
"16675","Phường Hưng Dũng","Thành phố Vinh","Tỉnh Nghệ An"
"16711","Xã Hưng Hòa","Thành phố Vinh","Tỉnh Nghệ An"
"16673","Phường Hưng Phúc","Thành phố Vinh","Tỉnh Nghệ An"
"16699","Phường Trung Đô","Thành phố Vinh","Tỉnh Nghệ An"
"16690","Phường Trường Thi","Thành phố Vinh","Tỉnh Nghệ An"
"16714","Phường Vinh Tân","Thành phố Vinh","Tỉnh Nghệ An"
"09448","Xã Nghĩa Đạo","Thị xã Thuận Thành","Tỉnh Bắc Ninh"
"09430","Phường Trạm Lộ","Thị xã Thuận Thành","Tỉnh Bắc Ninh"
"25735","Phường An Hòa","Thị xã Trảng Bàng","Tỉnh Tây Ninh"
"25708","Phường Trảng Bàng","Thị xã Trảng Bàng","Tỉnh Tây Ninh"
"26191","Xã Thiện Tân","Huyện Vĩnh Cửu","Tỉnh Đồng Nai"
"25993","Phường Trảng Dài","Thành phố Biên Hòa","Tỉnh Đồng Nai"
"26011","Phường Bửu Long","Thành phố Biên Hòa","Tỉnh Đồng Nai"
"26023","Phường Quang Vinh","Thành phố Biên Hòa","Tỉnh Đồng Nai"
"26041","Phường Trung Dũng","Thành phố Biên Hòa","Tỉnh Đồng Nai"
"26029","Phường Thống Nhất","Thành phố Biên Hòa","Tỉnh Đồng Nai"
"26065","Phường Hiệp Hòa","Thành phố Biên Hòa","Tỉnh Đồng Nai"
"26050","Phường An Bình","Thành phố Biên Hòa","Tỉnh Đồng Nai"
"12452","Phường Trần Hưng Đạo","Thành phố Thái Bình","Tỉnh Thái Bình"
"12439","Phường Đề Thám","Thành phố Thái Bình","Tỉnh Thái Bình"
"12445","Phường Quang Trung","Thành phố Thái Bình","Tỉnh Thái Bình"
"12463","Xã Phú Xuân","Thành phố Thái Bình","Tỉnh Thái Bình"
"10564","Xã Lê Lợi","Thành phố Chí Linh","Tỉnh Hải Dương"
"10561","Xã Hưng Đạo","Thành phố Chí Linh","Tỉnh Hải Dương"
"10570","Phường Cộng Hoà","Thành phố Chí Linh","Tỉnh Hải Dương"
"10732","Phường An Phụ","Thị xã Kinh Môn","Tỉnh Hải Dương"
"10708","Xã Hiệp Hòa","Thị xã Kinh Môn","Tỉnh Hải Dương"
"10729","Xã Thượng Quận","Thị xã Kinh Môn","Tỉnh Hải Dương"
"12454","Phường Trần Lãm","Thành phố Thái Bình","Tỉnh Thái Bình"
"12442","Phường Kỳ Bá","Thành phố Thái Bình","Tỉnh Thái Bình"
"13084","Xã Vũ Đông","Thành phố Thái Bình","Tỉnh Thái Bình"
"13108","Xã Vũ Lạc","Thành phố Thái Bình","Tỉnh Thái Bình"
"12469","Xã Vũ Chính","Thành phố Thái Bình","Tỉnh Thái Bình"
"13090","Xã Tây Sơn","Huyện Kiến Xương","Tỉnh Thái Bình"
"10573","Phường Hoàng Tân","Thành phố Chí Linh","Tỉnh Hải Dương"
"10567","Phường Hoàng Tiến","Thành phố Chí Linh","Tỉnh Hải Dương"
"10585","Phường Văn Đức","Thành phố Chí Linh","Tỉnh Hải Dương"
"18088","Phường Thạch Trung","Thành phố Hà Tĩnh","Tỉnh Hà Tĩnh"
"18103","Phường Đồng Môn","Thành phố Hà Tĩnh","Tỉnh Hà Tĩnh"
"18100","Phường Thạch Hạ","Thành phố Hà Tĩnh","Tỉnh Hà Tĩnh"
"18598","Xã Hộ Độ","Thành phố Hà Tĩnh","Tỉnh Hà Tĩnh"
"22015","Phường 1","Thành phố Tuy Hoà","Tỉnh Phú Yên"
"22018","Phường 2","Thành phố Tuy Hoà","Tỉnh Phú Yên"
"22030","Phường 4","Thành phố Tuy Hoà","Tỉnh Phú Yên"
"22033","Phường 5","Thành phố Tuy Hoà","Tỉnh Phú Yên"
"22036","Phường 7","Thành phố Tuy Hoà","Tỉnh Phú Yên"
"22315","Xã Hòa An","Huyện Phú Hoà","Tỉnh Phú Yên"
"06706","Phường Đại Yên","Thành phố Hạ Long","Tỉnh Quảng Ninh"
"06700","Phường Tuần Châu","Thành phố Hạ Long","Tỉnh Quảng Ninh"
"24124","Phường Tân An","Thành phố Buôn Ma Thuột","Tỉnh Đắk Lắk"
"24157","Xã Hòa Thuận","Thành phố Buôn Ma Thuột","Tỉnh Đắk Lắk"
"24163","Xã Ea Tu","Thành phố Buôn Ma Thuột","Tỉnh Đắk Lắk"
"27698","Phường 7","Thành phố Tân An","Tỉnh Long An"
"27712","Xã Bình Tâm","Thành phố Tân An","Tỉnh Long An"
"27706","Xã Nhơn Thạnh Trung","Thành phố Tân An","Tỉnh Long An"
"27718","Xã An Vĩnh Ngãi","Thành phố Tân An","Tỉnh Long An"
"31149","Phường An Khánh","Quận Ninh Kiều","Thành phố Cần Thơ"
"31147","Phường Hưng Lợi","Quận Ninh Kiều","Thành phố Cần Thơ"
"07720","Xã Trí Yên","Thành phố Bắc Giang","Tỉnh Bắc Giang"
"07702","Xã Quỳnh Sơn","Thành phố Bắc Giang","Tỉnh Bắc Giang"
"07723","Xã Lãng Sơn","Thành phố Bắc Giang","Tỉnh Bắc Giang"
"07682","Phường Tân An","Thành phố Bắc Giang","Tỉnh Bắc Giang"
"30376","Phường Long Thạnh","Thị xã Tân Châu","Tỉnh An Giang"
"30412","Phường Long Sơn","Thị xã Tân Châu","Tỉnh An Giang"
"16585","Phường Hải An","Thị xã Nghi Sơn","Tỉnh Thanh Hóa"
"16594","Phường Tân Dân","Thị xã Nghi Sơn","Tỉnh Thanh Hóa"
"16582","Xã Ngọc Lĩnh","Thị xã Nghi Sơn","Tỉnh Thanh Hóa"
"01276","Phường Tân Giang","Thành phố Cao Bằng","Tỉnh Cao Bằng"
"01288","Phường Duyệt Trung","Thành phố Cao Bằng","Tỉnh Cao Bằng"
"01285","Phường Hoà Chung","Thành phố Cao Bằng","Tỉnh Cao Bằng"
"01720","Xã Chu Trinh","Thành phố Cao Bằng","Tỉnh Cao Bằng"
"01714","Xã Lê Chung","Huyện Hoà An","Tỉnh Cao Bằng"
